AÑO,CCAA,KG RECOGIDOS,HABITANTES,GARBAGE CONTAINER
2012,EXTREMADURA,94300,11533,Blue
2012,CASTILLA Y LEON,68960,8099,Blue
2012,CATALUÑA,384120,15974,Blue
2012,CATALUÑA,382020,14456,Blue
2012,PAIS VASCO,248005,12224,Blue
2012,CATALUÑA,237780,14409,Blue
2012,PAIS VASCO,7120,423,Blue
2012,ANDALUCIA,367850,21664,Blue
2012,PAIS VASCO,22577,979,Blue
2012,CATALUÑA,158230,7439,Blue
2012,CANARIAS,35700,8230,Blue
2012,CANARIAS,30850,5103,Blue
2012,EXTREMADURA,26839,9913,Blue
2012,EXTREMADURA,219300,8873,Blue
2012,NAVARRA,275720,6609,Blue
2012,COMUNIDAD VALENCIANA,20583,1005,Blue
2012,COMUNIDAD VALENCIANA,14217,833,Blue
2012,COMUNIDAD VALENCIANA,8551,663,Blue
2012,EXTREMADURA,187490,12761,Blue
2012,COMUNIDAD VALENCIANA,13191,993,Blue
2012,COMUNIDAD VALENCIANA,7873,1686,Blue
2012,GALICIA,333830,30406,Blue
2012,GALICIA,1630,651,Blue
2012,ARAGON,38060,6741,Blue
2012,COMUNIDAD VALENCIANA,24450,3019,Blue
2012,ARAGON,832390,72792,Blue
2012,CANTABRIA,213700,10177,Blue
2012,CASTILLA Y LEON,576080,29797,Blue
2012,CASTILLA Y LEON,1485510,95324,Blue
2012,CASTILLA Y LEON,7630,1407,Blue
2012,COMUNIDAD VALENCIANA,85466,8094,Blue
2012,COMUNIDAD VALENCIANA,14204,2118,Blue
2012,MADRID,105000,9967,Blue
2012,CATALUÑA,160477,5854,Blue
2012,GALICIA,8900,2355,Blue
2012,GALICIA,25150,9100,Blue
2012,ARAGON,36940,2885,Blue
2012,ARAGON,44927,5213,Blue
2012,COMUNIDAD VALENCIANA,1710,265,Blue
2012,CATALUÑA,428642,12305,Blue
2012,MADRID,286220,16091,Blue
2012,CASTILLA Y LEON,75000,1336,Blue
2012,CASTILLA-LA MANCHA,52480,6238,Blue
2012,EXTREMADURA,10240,733,Blue
2012,EXTREMADURA,137330,10742,Blue
2012,MADRID,151970,8589,Blue
2012,EXTREMADURA,151570,15340,Blue
2012,COMUNIDAD VALENCIANA,69361,7862,Blue
2012,CATALUÑA,232280,10420,Blue
2012,MADRID,40871,3224,Blue
2012,CASTILLA-LA MANCHA,34840,4152,Blue
2012,CASTILLA-LA MANCHA,70280,8114,Blue
2012,CASTILLA-LA MANCHA,8540,993,Blue
2012,EXTREMADURA,36160,4351,Blue
2012,CASTILLA Y LEON,69940,2074,Blue
2012,MADRID,48690,3010,Blue
2012,COMUNIDAD VALENCIANA,38470,5657,Blue
2012,CASTILLA Y LEON,203710,10163,Blue
2012,CASTILLA Y LEON,57650,2536,Blue
2012,CASTILLA-LA MANCHA,15000,1658,Blue
2012,EXTREMADURA,14360,612,Blue
2012,COMUNIDAD VALENCIANA,14736,1159,Blue
2012,EXTREMADURA,95030,9498,Blue
2012,MADRID,222964,11545,Blue
2012,COMUNIDAD VALENCIANA,44279,5199,Blue
2012,CASTILLA-LA MANCHA,37080,2604,Blue
2012,CASTILLA-LA MANCHA,194340,19822,Blue
2012,COMUNIDAD VALENCIANA,9787,661,Blue
2012,COMUNIDAD VALENCIANA,2950,855,Blue
2012,MADRID,397080,17865,Blue
2012,CASTILLA Y LEON,88000,13553,Blue
2012,ANDALUCIA,231440,29284,Blue
2012,MADRID,83150,4111,Blue
2012,CASTILLA-LA MANCHA,792050,52200,Blue
2012,CATALUÑA,283350,14705,Blue
2012,CATALUÑA,143680,7085,Blue
2012,CATALUÑA,935080,28617,Blue
2012,GALICIA,32930,10763,Blue
2012,GALICIA,26310,8421,Blue
2012,MADRID,1815926,109705,Blue
2012,GALICIA,4880,878,Blue
2012,GALICIA,18050,3612,Blue
2012,CASTILLA-LA MANCHA,8380,898,Blue
2012,COMUNIDAD VALENCIANA,65741,3889,Blue
2012,COMUNIDAD VALENCIANA,37877,4563,Blue
2012,MADRID,377880,20701,Blue
2012,CASTILLA-LA MANCHA,24140,1835,Blue
2012,COMUNIDAD VALENCIANA,51944,2868,Blue
2012,MADRID,110570,6560,Blue
2012,COMUNIDAD VALENCIANA,16117,1123,Blue
2012,EXTREMADURA,10600,1279,Blue
2012,PAIS VASCO,362060,6062,Blue
2012,MADRID,80650,3875,Blue
2012,CASTILLA Y LEON,11850,6783,Blue
2012,COMUNIDAD VALENCIANA,23952,1883,Blue
2012,MADRID,86220,6377,Blue
2012,COMUNIDAD VALENCIANA,4161,1211,Blue
2012,COMUNIDAD VALENCIANA,1733,581,Blue
2012,CATALUÑA,112498,5548,Blue
2012,ANDALUCIA,157500,40287,Blue
2012,COMUNIDAD VALENCIANA,4200,240,Blue
2012,COMUNIDAD VALENCIANA,3228,1013,Blue
2012,COMUNIDAD VALENCIANA,125702,9590,Blue
2012,MADRID,330710,18482,Blue
2012,CATALUÑA,43609,1066,Blue
2012,COMUNIDAD VALENCIANA,8996,1443,Blue
2012,CASTILLA Y LEON,51670,3906,Blue
2012,GALICIA,5200,1042,Blue
2012,CASTILLA-LA MANCHA,26480,3695,Blue
2012,CASTILLA-LA MANCHA,21540,1399,Blue
2012,MADRID,27620,655,Blue
2012,EXTREMADURA,69600,4833,Blue
2012,GALICIA,6050,1510,Blue
2012,GALICIA,7950,2068,Blue
2012,MADRID,21340,1360,Blue
2012,CATALUÑA,188000,5070,Blue
2012,CATALUÑA,76380,2505,Blue
2012,CATALUÑA,298140,18444,Blue
2012,MADRID,54680,3360,Blue
2012,CASTILLA-LA MANCHA,41892,3491,Blue
2012,COMUNIDAD VALENCIANA,47145,5459,Blue
2012,ANDALUCIA,202520,21537,Blue
2012,CATALUÑA,1501870,44765,Blue
2012,CATALUÑA,480645,11885,Blue
2012,CATALUÑA,793234,3094,Blue
2012,CATALUÑA,91861,5140,Blue
2012,CATALUÑA,99062,5465,Blue
2012,COMUNIDAD VALENCIANA,7935,970,Blue
2012,COMUNIDAD VALENCIANA,12140,1321,Blue
2012,ANDALUCIA,233020,29284,Blue
2012,COMUNIDAD VALENCIANA,4330,787,Blue
2012,MADRID,71360,5992,Blue
2012,CANTABRIA,74250,3792,Blue
2012,CASTILLA-LA MANCHA,14400,1149,Blue
2012,CASTILLA-LA MANCHA,25100,3807,Blue
2012,CATALUÑA,188097,10168,Blue
2012,ANDALUCIA,47650,20418,Blue
2012,CATALUÑA,193620,14064,Blue
2012,CATALUÑA,24780,9684,Blue
2012,MADRID,107350,7973,Blue
2012,EXTREMADURA,1674982,174265,Blue
2012,CASTILLA Y LEON,81320,5698,Blue
2012,ANDALUCIA,63290,27241,Blue
2012,PAIS VASCO,697100,19296,Blue
2012,PAIS VASCO,393820,10006,Blue
2012,COMUNIDAD VALENCIANA,13527,2236,Blue
2012,CATALUÑA,368820,15461,Blue
2012,MADRID,188030,12425,Blue
2012,CATALUÑA,82320,901,Blue
2012,CATALUÑA,19166,2347,Blue
2012,CANARIAS,128280,5364,Blue
2012,CANARIAS,63510,12932,Blue
2012,CANARIAS,45610,14306,Blue
2012,CANARIAS,44050,8626,Blue
2012,COMUNIDAD VALENCIANA,86530,10856,Blue
2012,MADRID,27270,1860,Blue
2012,COMUNIDAD VALENCIANA,132540,13730,Blue
2012,COMUNIDAD VALENCIANA,1528690,174639,Blue
2012,CATALUÑA,66384,3373,Blue
2012,CANTABRIA,446770,17675,Blue
2012,COMUNIDAD VALENCIANA,5244,413,Blue
2012,MADRID,42910,2078,Blue
2012,EXTREMADURA,18680,3482,Blue
2012,CASTILLA-LA MANCHA,5260,543,Blue
2012,COMUNIDAD VALENCIANA,3455,727,Blue
2012,COMUNIDAD VALENCIANA,43825,734,Blue
2012,GALICIA,13130,2922,Blue
2012,COMUNIDAD VALENCIANA,475,103,Blue
2012,MADRID,92640,5389,Blue
2012,EXTREMADURA,14150,2741,Blue
2012,ANDALUCIA,86882,14055,Blue
2012,COMUNIDAD VALENCIANA,26990,730,Blue
2012,CASTILLA Y LEON,29660,5982,Blue
2012,CATALUÑA,127690,12632,Blue
2012,EXTREMADURA,8916,2229,Blue
2012,CASTILLA-LA MANCHA,27336,3905,Blue
2012,MADRID,51990,3530,Blue
2012,BALEARES,1097761,37815,Blue
2012,CATALUÑA,147460,7209,Blue
2012,CATALUÑA,85485,5699,Blue
2012,CATALUÑA,27950,1665,Blue
2012,BALEARES,165733,6232,Blue
2012,BALEARES,60480,1970,Blue
2012,MADRID,64930,3515,Blue
2012,GALICIA,36060,5763,Blue
2012,CATALUÑA,168380,2902,Blue
2012,GALICIA,7580,3314,Blue
2012,CASTILLA Y LEON,37260,4277,Blue
2012,ARAGON,11935,975,Blue
2012,MADRID,74022,7298,Blue
2012,BALEARES,119854,5752,Blue
2012,BALEARES,83835,2891,Blue
2012,COMUNIDAD VALENCIANA,18641,1465,Blue
2012,BALEARES,609940,21863,Blue
2012,BALEARES,579730,5228,Blue
2012,BALEARES,112540,6917,Blue
2012,BALEARES,157873,6952,Blue
2012,BALEARES,124139,9399,Blue
2012,BALEARES,102895,8253,Blue
2012,BALEARES,54786,4405,Blue
2012,COMUNIDAD VALENCIANA,121301,8408,Blue
2012,BALEARES,121640,7113,Blue
2012,NAVARRA,130990,3331,Blue
2012,EXTREMADURA,6130,986,Blue
2012,PAIS VASCO,34060,446,Blue
2012,EXTREMADURA,4200,517,Blue
2012,GALICIA,1400,544,Blue
2012,EXTREMADURA,660,359,Blue
2012,COMUNIDAD VALENCIANA,79457,5718,Blue
2012,COMUNIDAD VALENCIANA,11226,1367,Blue
2012,COMUNIDAD VALENCIANA,3702,560,Blue
2012,MADRID,452140,26933,Blue
2012,COMUNIDAD VALENCIANA,44410,6348,Blue
2012,COMUNIDAD VALENCIANA,93455,13693,Blue
2012,COMUNIDAD VALENCIANA,13982,3321,Blue
2012,COMUNIDAD VALENCIANA,98082,9326,Blue
2012,COMUNIDAD VALENCIANA,63465,7200,Blue
2012,CASTILLA Y LEON,3876260,134763,Blue
2012,COMUNIDAD VALENCIANA,102500,11901,Blue
2012,COMUNIDAD VALENCIANA,176680,20292,Blue
2012,COMUNIDAD VALENCIANA,252246,34726,Blue
2012,CASTILLA Y LEON,538430,45993,Blue
2012,CASTILLA Y LEON,4221880,179251,Blue
2012,CASTILLA Y LEON,4026800,153472,Blue
2012,COMUNIDAD VALENCIANA,116640,11261,Blue
2012,CASTILLA Y LEON,2401960,177320,Blue
2012,CASTILLA Y LEON,1398190,68508,Blue
2012,CASTILLA Y LEON,1085240,65525,Blue
2012,CASTILLA Y LEON,3163981,199103,Blue
2012,CASTILLA Y LEON,722640,38930,Blue
2012,CASTILLA Y LEON,724560,33229,Blue
2012,CASTILLA Y LEON,7325940,313437,Blue
2012,COMUNIDAD VALENCIANA,287250,30235,Blue
2012,CASTILLA Y LEON,1598004,81552,Blue
2012,CASTILLA Y LEON,175020,16664,Blue
2012,CASTILLA Y LEON,2594460,99767,Blue
2012,CASTILLA Y LEON,769920,127858,Blue
2012,CASTILLA-LA MANCHA,4237085,347101,Blue
2012,CASTILLA-LA MANCHA,2048740,182043,Blue
2012,CASTILLA-LA MANCHA,1313979,83108,Blue
2012,COMUNIDAD VALENCIANA,204590,21860,Blue
2012,CASTILLA-LA MANCHA,3390990,480317,Blue
2012,COMUNIDAD VALENCIANA,56904,4474,Blue
2012,COMUNIDAD VALENCIANA,324560,54610,Blue
2012,COMUNIDAD VALENCIANA,33879,2527,Blue
2012,ANDALUCIA,5505784,240099,Blue
2012,COMUNIDAD VALENCIANA,179580,28362,Blue
2012,CASTILLA-LA MANCHA,851780,88674,Blue
2012,CASTILLA-LA MANCHA,4228757,402318,Blue
2012,COMUNIDAD VALENCIANA,28760,2532,Blue
2012,COMUNIDAD VALENCIANA,102320,10541,Blue
2012,COMUNIDAD VALENCIANA,223794,20087,Blue
2012,COMUNIDAD VALENCIANA,64420,3738,Blue
2012,COMUNIDAD VALENCIANA,333500,30645,Blue
2012,COMUNIDAD VALENCIANA,47440,19371,Blue
2012,COMUNIDAD VALENCIANA,23112,1817,Blue
2012,COMUNIDAD VALENCIANA,24523,3081,Blue
2012,COMUNIDAD VALENCIANA,155210,9005,Blue
2012,COMUNIDAD VALENCIANA,217690,23522,Blue
2012,COMUNIDAD VALENCIANA,64360,10041,Blue
2012,CASTILLA-LA MANCHA,724420,77374,Blue
2012,COMUNIDAD VALENCIANA,29348,6102,Blue
2012,COMUNIDAD VALENCIANA,242845,29718,Blue
2012,COMUNIDAD VALENCIANA,984800,32469,Blue
2012,COMUNIDAD VALENCIANA,130010,12873,Blue
2012,COMUNIDAD VALENCIANA,168240,25704,Blue
2012,COMUNIDAD VALENCIANA,102710,22967,Blue
2012,COMUNIDAD VALENCIANA,480270,51168,Blue
2012,CASTILLA-LA MANCHA,1221540,84453,Blue
2012,COMUNIDAD VALENCIANA,97416,7659,Blue
2012,COMUNIDAD VALENCIANA,309746,25449,Blue
2012,COMUNIDAD VALENCIANA,95340,4831,Blue
2012,COMUNIDAD VALENCIANA,106600,12354,Blue
2012,COMUNIDAD VALENCIANA,575700,26553,Blue
2012,COMUNIDAD VALENCIANA,171582,3666,Blue
2012,COMUNIDAD VALENCIANA,9062,606,Blue
2012,COMUNIDAD VALENCIANA,8257,609,Blue
2012,COMUNIDAD VALENCIANA,401660,27345,Blue
2012,COMUNIDAD VALENCIANA,263090,54531,Blue
2012,ANDALUCIA,6031809,328659,Blue
2012,COMUNIDAD VALENCIANA,169330,2853,Blue
2012,ANDALUCIA,1255464,88917,Blue
2012,ANDALUCIA,417280,89448,Blue
2012,ANDALUCIA,2190620,244538,Blue
2012,MADRID,35510,2524,Blue
2012,MADRID,161920,8808,Blue
2012,MADRID,10588,1089,Blue
2012,MADRID,13401,1478,Blue
2012,COMUNIDAD VALENCIANA,364184,27330,Blue
2012,COMUNIDAD VALENCIANA,80420,9305,Blue
2012,ANDALUCIA,820829,60887,Blue
2012,COMUNIDAD VALENCIANA,95200,7250,Blue
2012,COMUNIDAD VALENCIANA,1882124,230354,Blue
2012,COMUNIDAD VALENCIANA,242560,30405,Blue
2012,LA RIOJA,3224850,170279,Blue
2012,MADRID,181690,5722,Blue
2012,MADRID,379463,25871,Blue
2012,COMUNIDAD VALENCIANA,2234460,334329,Blue
2012,COMUNIDAD VALENCIANA,78639,1655,Blue
2012,COMUNIDAD VALENCIANA,180670,13536,Blue
2012,COMUNIDAD VALENCIANA,219671,24298,Blue
2012,COMUNIDAD VALENCIANA,759650,80610,Blue
2012,COMUNIDAD VALENCIANA,1013652,88581,Blue
2012,COMUNIDAD VALENCIANA,454845,56260,Blue
2012,COMUNIDAD VALENCIANA,26228,4364,Blue
2012,COMUNIDAD VALENCIANA,101570,15594,Blue
2012,ANDALUCIA,1997770,210861,Blue
2012,COMUNIDAD VALENCIANA,218690,23683,Blue
2012,ANDALUCIA,1957501,257011,Blue
2012,ANDALUCIA,7667810,553819,Blue
2012,ANDALUCIA,9314620,703021,Blue
2012,ANDALUCIA,1188440,116781,Blue
2012,ANDALUCIA,6586720,455217,Blue
2012,ANDALUCIA,1744000,190349,Blue
2012,ANDALUCIA,1405330,96894,Blue
2012,ANDALUCIA,1687645,148918,Blue
2012,ANDALUCIA,757980,154918,Blue
2012,ANDALUCIA,1126660,141867,Blue
2012,ANDALUCIA,622400,67875,Blue
2012,ANDALUCIA,673910,41101,Blue
2012,ANDALUCIA,5759984,538792,Blue
2012,ANDALUCIA,47160,22928,Blue
2012,ANDALUCIA,812390,108234,Blue
2012,ANDALUCIA,1677835,280383,Blue
2012,ANDALUCIA,333330,55325,Blue
2012,ANDALUCIA,2224860,124892,Blue
2012,ANDALUCIA,558930,89851,Blue
2012,ANDALUCIA,7935960,568030,Blue
2012,ANDALUCIA,765780,63788,Blue
2012,ANDALUCIA,131428,30424,Blue
2012,COMUNIDAD VALENCIANA,407730,20728,Blue
2012,PAIS VASCO,1989140,61915,Blue
2012,ANDALUCIA,218586,17892,Blue
2012,COMUNIDAD VALENCIANA,24888,439,Blue
2012,COMUNIDAD VALENCIANA,243198,4756,Blue
2012,COMUNIDAD VALENCIANA,8465127,798033,Blue
2012,COMUNIDAD VALENCIANA,200980,30747,Blue
2012,ARAGON,15276668,674725,Blue
2012,ASTURIAS,15681993,856096,Blue
2012,MELILLA,1771725,78476,Blue
2012,NAVARRA,13502070,353821,Blue
2012,NAVARRA,1207410,54448,Blue
2012,NAVARRA,350800,32691,Blue
2012,NAVARRA,969890,27315,Blue
2012,COMUNIDAD VALENCIANA,555815,28400,Blue
2012,NAVARRA,393447,11564,Blue
2012,NAVARRA,572020,20776,Blue
2012,NAVARRA,140700,2648,Blue
2012,CANTABRIA,3191752,237797,Blue
2012,NAVARRA,3123100,89124,Blue
2012,COMUNIDAD VALENCIANA,47610,989,Blue
2012,COMUNIDAD VALENCIANA,54760,7771,Blue
2012,COMUNIDAD VALENCIANA,88016,1324,Blue
2012,COMUNIDAD VALENCIANA,180943,13242,Blue
2012,COMUNIDAD VALENCIANA,525030,66948,Blue
2012,COMUNIDAD VALENCIANA,58067,5295,Blue
2012,COMUNIDAD VALENCIANA,176997,20687,Blue
2012,COMUNIDAD VALENCIANA,567440,43657,Blue
2012,COMUNIDAD VALENCIANA,367312,2538,Blue
2012,GALICIA,59220,5801,Blue
2012,GALICIA,2159,2059,Blue
2012,GALICIA,70480,6328,Blue
2012,GALICIA,8600,2933,Blue
2012,GALICIA,10417,5474,Blue
2012,GALICIA,234371,31303,Blue
2012,COMUNIDAD VALENCIANA,74167,1785,Blue
2012,GALICIA,5300,1504,Blue
2012,GALICIA,32100,1386,Blue
2012,GALICIA,58825,13946,Blue
2012,GALICIA,63404,10060,Blue
2012,GALICIA,248400,21759,Blue
2012,GALICIA,18540,3652,Blue
2012,GALICIA,41112,4214,Blue
2012,GALICIA,12050,5088,Blue
2012,GALICIA,2192,3882,Blue
2012,GALICIA,76560,7824,Blue
2012,GALICIA,206509,25864,Blue
2012,GALICIA,1124647,98007,Blue
2012,GALICIA,8072,2449,Blue
2012,GALICIA,4690,2908,Blue
2012,GALICIA,257198,21127,Blue
2012,COMUNIDAD VALENCIANA,197721,4327,Blue
2012,GALICIA,13468,3496,Blue
2012,GALICIA,217807,16107,Blue
2012,GALICIA,25300,1380,Blue
2012,GALICIA,44769,10614,Blue
2012,GALICIA,98840,15202,Blue
2012,GALICIA,43150,6024,Blue
2012,COMUNIDAD VALENCIANA,72802,1471,Blue
2012,GALICIA,79520,6325,Blue
2012,GALICIA,3487400,297241,Blue
2012,GALICIA,7249,1921,Blue
2012,GALICIA,81220,6926,Blue
2012,GALICIA,2620,772,Blue
2012,GALICIA,8380,3472,Blue
2012,GALICIA,3755,1310,Blue
2012,GALICIA,7910,4168,Blue
2012,GALICIA,129060,9199,Blue
2012,COMUNIDAD VALENCIANA,26230,570,Blue
2012,GALICIA,98660,13590,Blue
2012,GALICIA,2177720,95207,Blue
2012,GALICIA,64735,10241,Blue
2012,GALICIA,2968,1466,Blue
2012,GALICIA,274680,27699,Blue
2012,GALICIA,207139,10023,Blue
2012,GALICIA,56173,5459,Blue
2012,GALICIA,240540,11780,Blue
2012,GALICIA,214230,30006,Blue
2012,GALICIA,17220,1733,Blue
2012,GALICIA,12840,3711,Blue
2012,GALICIA,910530,82400,Blue
2012,GALICIA,208280,11139,Blue
2012,GALICIA,10273,2732,Blue
2012,COMUNIDAD VALENCIANA,330129,6156,Blue
2012,GALICIA,166370,16501,Blue
2012,GALICIA,141456,9726,Blue
2012,GALICIA,13410,3437,Blue
2012,GALICIA,75788,8924,Blue
2012,GALICIA,23134,5004,Blue
2012,GALICIA,1278720,108002,Blue
2012,GALICIA,58780,6956,Blue
2012,GALICIA,73150,12948,Blue
2012,GALICIA,42300,5442,Blue
2012,GALICIA,640390,38910,Blue
2012,GALICIA,16355,5377,Blue
2012,GALICIA,75500,5481,Blue
2012,GALICIA,23777,4299,Blue
2012,GALICIA,65500,5760,Blue
2012,GALICIA,16260,1502,Blue
2012,GALICIA,83060,5727,Blue
2012,GALICIA,8000,4202,Blue
2012,GALICIA,4210,1211,Blue
2012,COMUNIDAD VALENCIANA,455780,44752,Blue
2012,GALICIA,33640,4983,Blue
2012,GALICIA,1068265,72963,Blue
2012,GALICIA,178880,13902,Blue
2012,GALICIA,12640,1771,Blue
2012,GALICIA,44344,8897,Blue
2012,GALICIA,4845,2225,Blue
2012,GALICIA,46015,4562,Blue
2012,GALICIA,38525,5392,Blue
2012,GALICIA,58570,7898,Blue
2012,GALICIA,242570,9575,Blue
2012,GALICIA,4980,1436,Blue
2012,GALICIA,359920,19106,Blue
2012,GALICIA,8710,2211,Blue
2012,GALICIA,8882,3166,Blue
2012,COMUNIDAD VALENCIANA,237800,18185,Blue
2012,GALICIA,1920,1603,Blue
2012,GALICIA,2390,648,Blue
2012,GALICIA,10000,2936,Blue
2012,GALICIA,5340,1601,Blue
2012,GALICIA,23240,2628,Blue
2012,GALICIA,15386,3229,Blue
2012,GALICIA,33180,7243,Blue
2012,GALICIA,81650,7174,Blue
2012,COMUNIDAD VALENCIANA,111315,15290,Blue
2012,GALICIA,25559,3179,Blue
2012,GALICIA,152542,17879,Blue
2012,GALICIA,4310,4400,Blue
2012,GALICIA,30760,7077,Blue
2012,GALICIA,1263,784,Blue
2012,GALICIA,97650,14942,Blue
2012,GALICIA,33940,4398,Blue
2012,GALICIA,36714,4032,Blue
2012,COMUNIDAD VALENCIANA,20753,445,Blue
2012,GALICIA,235390,19622,Blue
2012,GALICIA,41230,730,Blue
2012,GALICIA,31020,5081,Blue
2012,GALICIA,3293,1363,Blue
2012,GALICIA,21101,4988,Blue
2012,GALICIA,9123,1780,Blue
2012,GALICIA,176540,5444,Blue
2012,GALICIA,15995,4720,Blue
2012,COMUNIDAD VALENCIANA,33144,2606,Blue
2012,GALICIA,6147,1589,Blue
2012,GALICIA,10390,3129,Blue
2012,GALICIA,29760,3366,Blue
2012,GALICIA,61300,11337,Blue
2012,GALICIA,22700,5020,Blue
2012,COMUNIDAD VALENCIANA,724060,72062,Blue
2012,GALICIA,208340,10484,Blue
2012,GALICIA,343200,11241,Blue
2012,GALICIA,114788,13973,Blue
2012,GALICIA,5060,2607,Blue
2012,GALICIA,178838,9968,Blue
2012,GALICIA,2720,2002,Blue
2012,GALICIA,18910,4044,Blue
2012,GALICIA,4030,1194,Blue
2012,COMUNIDAD VALENCIANA,577651,28508,Blue
2012,GALICIA,19520,2980,Blue
2012,GALICIA,9740,2533,Blue
2012,GALICIA,7140,3235,Blue
2012,GALICIA,23390,7102,Blue
2012,GALICIA,14200,1328,Blue
2012,COMUNIDAD VALENCIANA,111281,2435,Blue
2012,GALICIA,6040,2297,Blue
2012,GALICIA,74970,7338,Blue
2012,GALICIA,36100,3489,Blue
2012,GALICIA,8090,2381,Blue
2012,GALICIA,31310,5219,Blue
2012,GALICIA,3240,914,Blue
2012,GALICIA,6000,1697,Blue
2012,GALICIA,6666,2179,Blue
2012,GALICIA,19180,8039,Blue
2012,GALICIA,7030,1273,Blue
2012,GALICIA,1000,942,Blue
2012,GALICIA,561400,37903,Blue
2013,ANDALUCIA,2677800,409820,Blue
2013,COMUNIDAD VALENCIANA,44474,11288,Blue
2013,COMUNIDAD VALENCIANA,214407,27019,Blue
2013,GALICIA,9980,3180,Blue
2013,GALICIA,30530,5043,Blue
2013,GALICIA,134780,6072,Blue
2013,GALICIA,6637,2123,Blue
2013,GALICIA,36419,4234,Blue
2013,GALICIA,169760,17230,Blue
2013,GALICIA,15940,3979,Blue
2013,COMUNIDAD VALENCIANA,178427,22073,Blue
2013,GALICIA,9840,1302,Blue
2013,GALICIA,99904,13738,Blue
2013,GALICIA,305960,18454,Blue
2013,GALICIA,5110,1642,Blue
2013,GALICIA,3430,3221,Blue
2013,GALICIA,28660,7265,Blue
2013,GALICIA,4425,1279,Blue
2013,GALICIA,6110,2478,Blue
2013,COMUNIDAD VALENCIANA,304460,22736,Blue
2013,GALICIA,12280,4314,Blue
2013,GALICIA,273281,17604,Blue
2013,GALICIA,39820,3061,Blue
2013,GALICIA,6500,9677,Blue
2013,GALICIA,66220,8835,Blue
2013,COMUNIDAD VALENCIANA,64166,497,Blue
2013,GALICIA,79460,4695,Blue
2013,GALICIA,79090,6574,Blue
2013,GALICIA,973,630,Blue
2013,GALICIA,3520,1058,Blue
2013,GALICIA,55000,5166,Blue
2013,GALICIA,8400,3073,Blue
2013,COMUNIDAD VALENCIANA,316540,23228,Blue
2013,GALICIA,162610,18543,Blue
2013,GALICIA,102160,8324,Blue
2013,GALICIA,57624,6065,Blue
2013,GALICIA,26200,5739,Blue
2013,GALICIA,193640,23409,Blue
2013,GALICIA,4310,1322,Blue
2013,COMUNIDAD VALENCIANA,192510,26692,Blue
2013,GALICIA,2300,3170,Blue
2013,GALICIA,62380,4373,Blue
2013,GALICIA,24417,5511,Blue
2013,GALICIA,14580,2009,Blue
2013,GALICIA,36020,3299,Blue
2013,GALICIA,22029,4759,Blue
2013,GALICIA,14256,1589,Blue
2013,GALICIA,48970,4417,Blue
2013,COMUNIDAD VALENCIANA,73249,1646,Blue
2013,GALICIA,9900,3072,Blue
2013,GALICIA,4058,3724,Blue
2013,GALICIA,246010,14052,Blue
2013,GALICIA,27340,10064,Blue
2013,GALICIA,4580,2834,Blue
2013,GALICIA,5750,1774,Blue
2013,GALICIA,13064,3967,Blue
2013,GALICIA,140530,12063,Blue
2013,GALICIA,26905,3191,Blue
2013,GALICIA,4200,2219,Blue
2013,GALICIA,57478,6059,Blue
2013,GALICIA,4466750,246146,Blue
2013,GALICIA,2074797,165444,Blue
2013,CANARIAS,195260,11033,Blue
2013,CANARIAS,213400,18907,Blue
2013,CANARIAS,81940,9157,Blue
2013,CANARIAS,743520,101300,Blue
2013,CANARIAS,130850,18445,Blue
2013,CANARIAS,1994940,127250,Blue
2013,CANARIAS,35970,8090,Blue
2013,CANARIAS,777300,77718,Blue
2013,CANARIAS,461520,64984,Blue
2013,CANARIAS,484660,55954,Blue
2013,CANARIAS,50350,7766,Blue
2013,CANARIAS,13980,2963,Blue
2013,CANARIAS,62940,9055,Blue
2013,CANARIAS,1585700,153224,Blue
2013,CANARIAS,160800,20387,Blue
2013,CANARIAS,367730,32665,Blue
2013,CANARIAS,197120,26290,Blue
2013,MADRID,1152069,91832,Blue
2013,CANARIAS,696710,36797,Blue
2013,CANARIAS,450506,46894,Blue
2013,CANARIAS,899930,106456,Blue
2013,CANARIAS,331746,42545,Blue
2013,CANARIAS,141290,23726,Blue
2013,CANARIAS,890860,85468,Blue
2013,CANARIAS,130390,17330,Blue
2013,CANARIAS,133760,17555,Blue
2013,CANARIAS,328500,41726,Blue
2013,CANARIAS,277870,38028,Blue
2013,CANARIAS,78970,12392,Blue
2013,CANARIAS,2081080,206965,Blue
2013,CANARIAS,2123880,142131,Blue
2013,PAIS VASCO,2567310,69733,Blue
2013,PAIS VASCO,7340684,242223,Blue
2013,PAIS VASCO,646420,17248,Blue
2013,MADRID,1580472,125331,Blue
2013,PAIS VASCO,1968630,60725,Blue
2013,PAIS VASCO,2348720,80026,Blue
2013,PAIS VASCO,668740,14506,Blue
2013,PAIS VASCO,1476680,72904,Blue
2013,MADRID,562023,41376,Blue
2013,PAIS VASCO,2124816,42318,Blue
2013,PAIS VASCO,2826390,77620,Blue
2013,PAIS VASCO,10040777,263721,Blue
2013,PAIS VASCO,10595080,351629,Blue
2013,PAIS VASCO,511403,24473,Blue
2013,PAIS VASCO,1144330,47756,Blue
2013,PAIS VASCO,504030,17144,Blue
2013,PAIS VASCO,956790,25050,Blue
2013,PAIS VASCO,638180,18513,Blue
2013,PAIS VASCO,61080,1940,Blue
2013,MADRID,158620,22902,Blue
